GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
6281	8.05e-02	4.61e-02	0.2687	-1.9944557	-5.36e-01	5325.33	S100A10	S100 calcium binding protein A10
10181	8.07e-02	4.62e-02	0.1242	1.9937568	2.48e-01	7154.43	RBM5	RNA binding motif protein 5
102465993	8.07e-02	4.62e-02	0.501	-1.9937247	-9.99e-01	649.54	MIR7847	microRNA 7847
105375840	8.07e-02	4.62e-02	0.9611	1.9934357	1.92	31.32	LOC105375840	uncharacterized LOC105375840
7732	8.08e-02	4.63e-02	0.3668	-1.9930449	-7.31e-01	45.07	RNF112	ring finger protein 112
10989	8.09e-02	4.63e-02	0.0887	1.9924778	1.77e-01	3427.57	IMMT	inner membrane mitochondrial protein
79258	8.10e-02	4.64e-02	0.1845	1.991984	3.68e-01	199.36	MMEL1	membrane metalloendopeptidase like 1
619207	8.11e-02	4.65e-02	0.3854	-1.9911627	-7.67e-01	90.04	SCART1	scavenger receptor family member expressed on T cells 1
84274	8.11e-02	4.65e-02	0.1352	1.9909821	2.69e-01	903.81	COQ5	coenzyme Q5, methyltransferase
10519	8.12e-02	4.65e-02	0.1568	1.9908764	3.12e-01	3645.92	CIB1	calcium and integrin binding 1
56265	8.12e-02	4.65e-02	0.3915	1.9905365	7.79e-01	13952.29	CPXM1	carboxypeptidase X, M14 family member 1
340533	8.12e-02	4.65e-02	0.6009	-1.9904408	-1.20	39.74	NEXMIF	neurite extension and migration factor
55110	8.13e-02	4.66e-02	0.1405	1.9902639	2.80e-01	490.37	MAGOHB	mago homolog B, exon junction complex subunit
4698	8.13e-02	4.66e-02	0.0939	-1.9897323	-1.87e-01	2715.26	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5
6147	8.13e-02	4.66e-02	0.1511	-1.9897176	-3.01e-01	54720.05	RPL23A	ribosomal protein L23a
105372235	8.14e-02	4.66e-02	0.3678	1.9895771	7.32e-01	19.37	LOC105372235	uncharacterized LOC105372235
7716	8.14e-02	4.66e-02	0.128	1.9894831	2.55e-01	2796.42	VEZF1	vascular endothelial zinc finger 1
51160	8.14e-02	4.67e-02	0.1095	1.9891999	2.18e-01	4545.79	VPS28	VPS28 subunit of ESCRT-I
60526	8.14e-02	4.67e-02	0.1303	1.989067	2.59e-01	916.39	LDAH	lipid droplet associated hydrolase
813	8.14e-02	4.67e-02	0.1894	-1.9890753	-3.77e-01	16252.44	CALU	calumenin
5701	8.15e-02	4.67e-02	0.0982	-1.9889713	-1.95e-01	3233.2	PSMC2	proteasome 26S subunit, ATPase 2
1163	8.15e-02	4.67e-02	0.2609	1.9886414	5.19e-01	570.17	CKS1B	CDC28 protein kinase regulatory subunit 1B
51375	8.15e-02	4.68e-02	0.1954	1.9884987	3.88e-01	1192.84	SNX7	sorting nexin 7
100507055	8.15e-02	4.68e-02	0.6055	1.9885276	1.20	28.63	LRCOL1	leucine rich colipase like 1
5134	8.16e-02	4.68e-02	0.0806	1.9883098	1.60e-01	1661.53	PDCD2	programmed cell death 2
1774	8.16e-02	4.68e-02	0.1735	-1.9878731	-3.45e-01	1433.95	DNASE1L1	deoxyribonuclease 1 like 1
401145	8.17e-02	4.69e-02	0.3385	1.9875324	6.73e-01	89.86	CCSER1	coiled-coil serine rich protein 1
645958	8.17e-02	4.69e-02	0.1545	-1.9873337	-3.07e-01	92.7	RPS18P9	ribosomal protein S18 pseudogene 9
57655	8.18e-02	4.69e-02	0.1762	-1.9868739	-3.50e-01	3697.17	GRAMD1A	GRAM domain containing 1A
51263	8.18e-02	4.70e-02	0.1068	1.9866855	2.12e-01	1963.63	MRPL30	mitochondrial ribosomal protein L30
100506495	8.19e-02	4.70e-02	0.4708	-1.986207	-9.35e-01	58.19	LIFR-AS1	LIFR antisense RNA 1
105372791	8.20e-02	4.71e-02	0.2903	-1.9858161	-5.77e-01	15.71	LOC105372791	uncharacterized LOC105372791
642658	8.21e-02	4.71e-02	0.1843	1.9851249	3.66e-01	167.61	SCX	scleraxis bHLH transcription factor
442590	8.21e-02	4.71e-02	0.3425	1.9850647	6.80e-01	49.17	SPDYE5	speedy/RINGO cell cycle regulator family member E5
160760	8.22e-02	4.72e-02	0.1406	1.9848599	2.79e-01	1290.63	PPTC7	protein phosphatase targeting COQ7
101927978	8.22e-02	4.72e-02	0.3336	1.9847121	6.62e-01	15.72	ZFHX3-AS1	ZFHX3 antisense RNA 1
50636	8.22e-02	4.72e-02	0.1123	1.9845113	2.23e-01	1013.22	ANO7	anoctamin 7
6059	8.23e-02	4.73e-02	0.1097	1.9838141	2.18e-01	2803.95	ABCE1	ATP binding cassette subfamily E member 1
57561	8.23e-02	4.73e-02	0.2461	1.9838071	4.88e-01	6939.11	ARRDC3	arrestin domain containing 3
83449	8.23e-02	4.73e-02	0.3681	-1.9838642	-7.30e-01	37.45	PMFBP1	polyamine modulated factor 1 binding protein 1
5551	8.23e-02	4.73e-02	0.5131	1.9836855	1.02	1817.49	PRF1	perforin 1
956	8.24e-02	4.73e-02	0.6195	1.9835365	1.23	1001.15	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3
105369438	8.24e-02	4.73e-02	0.1927	-1.9833149	-3.82e-01	136.47	PIWIL4-AS1	PIWIL4 antisense RNA 1
5578	8.24e-02	4.73e-02	0.2252	-1.9833207	-4.47e-01	2328.78	PRKCA	protein kinase C alpha
107984814	8.24e-02	4.73e-02	0.4595	1.9832765	9.11e-01	11.83	LOC107984814	replaced by ID 101927978
200014	8.24e-02	4.73e-02	0.1489	1.9831718	2.95e-01	2123.03	CC2D1B	coiled-coil and C2 domain containing 1B
9717	8.28e-02	4.76e-02	0.6862	1.9809516	1.36	21.07	SEC14L5	SEC14 like lipid binding 5
54753	8.28e-02	4.76e-02	0.2289	-1.9808381	-4.53e-01	798.31	ZNF853	zinc finger protein 853
57801	8.29e-02	4.76e-02	0.2374	1.9806049	4.70e-01	143.04	HES4	hes family bHLH transcription factor 4
728963	8.30e-02	4.77e-02	0.3265	1.9801514	6.46e-01	28.56	RPS15AP10	ribosomal protein S15a pseudogene 10
79706	8.30e-02	4.77e-02	0.0666	1.9801034	1.32e-01	663.7	PRKRIP1	PRKR interacting protein 1
83641	8.31e-02	4.77e-02	0.3169	1.9796277	6.27e-01	3587.93	FAM107B	family with sequence similarity 107 member B
55329	8.31e-02	4.78e-02	0.3286	1.9795554	6.50e-01	247.32	MNS1	meiosis specific nuclear structural 1
102466719	8.31e-02	4.78e-02	0.2194	1.9790279	4.34e-01	328.32	MIR6716	microRNA 6716
102725021	8.31e-02	4.78e-02	0.2058	-1.9789946	-4.07e-01	113.32	ARHGAP11B-DT	ARHGAP11B divergent transcript
4294	8.31e-02	4.78e-02	0.1287	1.9790459	2.55e-01	546.67	MAP3K10	mitogen-activated protein kinase kinase kinase 10
152195	8.32e-02	4.78e-02	0.2301	1.9787222	4.55e-01	177.93	NUDT16L2P	nudix hydrolase 16 like 2, pseudogene
107986303	8.32e-02	4.79e-02	0.2516	1.9785784	4.98e-01	44.82	LOC107986303	
3417	8.34e-02	4.79e-02	0.1591	-1.9778471	-3.15e-01	6047.29	IDH1	isocitrate dehydrogenase (NADP(+)) 1
10302	8.34e-02	4.80e-02	0.0861	-1.9777923	-1.70e-01	897.38	SNAPC5	small nuclear RNA activating complex polypeptide 5
10367	8.34e-02	4.80e-02	0.1922	-1.9775869	-3.80e-01	4064.93	MICU1	mitochondrial calcium uptake 1
51093	8.34e-02	4.80e-02	0.1073	1.9775037	2.12e-01	762.87	METTL25B	methyltransferase like 25B
100379224	8.34e-02	4.80e-02	0.1354	-1.9774152	-2.68e-01	391.61	ZNF225-AS1	ZNF225 and ZNF224 antisense RNA 1
1797	8.35e-02	4.81e-02	0.1171	1.9768142	2.31e-01	653.54	DXO	decapping exoribonuclease
100528017	8.35e-02	4.81e-02	0.8965	-1.9766411	-1.77	61.89	SAA2-SAA4	SAA2-SAA4 readthrough
105371722	8.36e-02	4.81e-02	0.3525	-1.9765805	-6.97e-01	12.75	LOC105371722	uncharacterized LOC105371722
50617	8.36e-02	4.81e-02	0.7164	1.9761225	1.42	13.79	ATP6V0A4	ATPase H+ transporting V0 subunit a4
145783	8.36e-02	4.81e-02	0.1443	-1.9761162	-2.85e-01	229.38	TCF12-DT	TCF12 divergent transcript
283461	8.37e-02	4.82e-02	0.3395	-1.9759354	-6.71e-01	15.66	C12orf40	chromosome 12 open reading frame 40
100132101	8.37e-02	4.82e-02	0.3178	1.9759269	6.28e-01	25.31	HERC2P7	HERC2 pseudogene 7
221476	8.37e-02	4.82e-02	0.7724	-1.9758104	-1.53	40.16	PI16	peptidase inhibitor 16
55759	8.38e-02	4.82e-02	0.1656	1.9751813	3.27e-01	1056.88	WDR12	WD repeat domain 12
105375884	8.38e-02	4.83e-02	0.3428	-1.9750553	-6.77e-01	16.29	LOC105375884	uncharacterized LOC105375884
399821	8.38e-02	4.83e-02	0.3516	1.9749098	6.94e-01	40.3	EDRF1-DT	EDRF1 divergent transcript
768	8.40e-02	4.84e-02	0.6455	-1.9738597	-1.27	16.62	CA9	carbonic anhydrase 9
101928100	8.40e-02	4.84e-02	0.4055	1.9738825	8.00e-01	110.94	KLRK1-AS1	KLRK1 antisense RNA 1
100861548	8.40e-02	4.84e-02	0.1192	-1.9737662	-2.35e-01	2479.06	PINK1-AS	PINK1 antisense RNA
51700	8.41e-02	4.84e-02	0.3458	1.9734759	6.83e-01	846.56	CYB5R2	cytochrome b5 reductase 2
10943	8.41e-02	4.84e-02	0.1114	-1.9735073	-2.20e-01	1748.94	MSL3	MSL complex subunit 3
11279	8.41e-02	4.84e-02	0.2196	1.9734584	4.33e-01	918.67	KLF8	KLF transcription factor 8
26512	8.41e-02	4.85e-02	0.0852	1.973272	1.68e-01	1632.54	INTS6	integrator complex subunit 6
130074	8.42e-02	4.85e-02	0.1075	-1.9729793	-2.12e-01	2768.47	FAM168B	family with sequence similarity 168 member B
1020	8.42e-02	4.85e-02	0.1646	1.9727603	3.25e-01	535.73	CDK5	cyclin dependent kinase 5
10861	8.43e-02	4.86e-02	0.2143	1.9721709	4.23e-01	221.01	SLC26A1	solute carrier family 26 member 1
84553	8.43e-02	4.86e-02	0.5244	-1.9721853	-1.03	139.23	FAXC	failed axon connections homolog, metaxin like GST domain containing
6563	8.45e-02	4.87e-02	0.3881	1.9711192	7.65e-01	53.91	SLC14A1	solute carrier family 14 member 1 (Kidd blood group)
8605	8.45e-02	4.87e-02	0.4403	-1.971152	-8.68e-01	416.16	PLA2G4C	phospholipase A2 group IVC
79173	8.45e-02	4.87e-02	0.3512	1.9710095	6.92e-01	60.93	BRME1	break repair meiotic recombinase recruitment factor 1
64434	8.45e-02	4.87e-02	0.0812	1.9707735	1.60e-01	1034.7	NOM1	nucleolar protein with MIF4G domain 1
100996724	8.46e-02	4.88e-02	0.3461	-1.9704823	-6.82e-01	1166.79	PDE4DIPP2	PDE4DIP pseudogene 2
100506737	8.46e-02	4.88e-02	0.4585	1.970257	9.03e-01	32.83	LINC01589	long intergenic non-protein coding RNA 1589
162239	8.47e-02	4.88e-02	0.1352	-1.9700675	-2.66e-01	723.1	ZFP1	ZFP1 zinc finger protein
107987254	8.47e-02	4.89e-02	0.3337	1.9698654	6.57e-01	77.7	LOC107987254	
100874530	8.47e-02	4.89e-02	0.657	1.969818	1.29	28.52	APOBEC3B-AS1	APOBEC3B antisense RNA 1
8575	8.47e-02	4.89e-02	0.0792	1.9695944	1.56e-01	1666.75	PRKRA	protein activator of interferon induced protein kinase EIF2AK2
10421	8.48e-02	4.89e-02	0.1233	1.9693053	2.43e-01	3305.83	CD2BP2	CD2 cytoplasmic tail binding protein 2
285266	8.49e-02	4.90e-02	0.3932	1.9686266	7.74e-01	177.88	ENTPD3-AS1	ENTPD3 antisense RNA 1
283848	8.49e-02	4.90e-02	0.5386	1.9685631	1.06	495.86	CES4A	carboxylesterase 4A
2135	8.49e-02	4.90e-02	0.2234	-1.9684354	-4.40e-01	1179.42	EXTL2	exostosin like glycosyltransferase 2
80108	8.50e-02	4.91e-02	0.1782	-1.9681206	-3.51e-01	104.81	ZFP2	ZFP2 zinc finger protein
139285	8.50e-02	4.91e-02	0.2853	-1.9678852	-5.61e-01	655.83	AMER1	APC membrane recruitment protein 1
3628	8.51e-02	4.91e-02	0.1468	1.967737	2.89e-01	785.37	INPP1	inositol polyphosphate-1-phosphatase
22847	8.51e-02	4.91e-02	0.1444	1.9675037	2.84e-01	1315.56	ZNF507	zinc finger protein 507
1719	8.51e-02	4.91e-02	0.3564	1.9673508	7.01e-01	1546.55	DHFR	dihydrofolate reductase
729597	8.51e-02	4.91e-02	0.3036	1.9673467	5.97e-01	87.22	SPDYE6	speedy/RINGO cell cycle regulator family member E6
107986079	8.52e-02	4.92e-02	0.5652	1.9670314	1.11	43.97	LOC107986079	uncharacterized LOC107986079
644246	8.52e-02	4.92e-02	0.2518	-1.96702	-4.95e-01	46.77	KANSL1-AS1	KANSL1 antisense RNA 1
147727	8.52e-02	4.92e-02	0.1688	-1.9667986	-3.32e-01	551.55	ILF3-DT	ILF3 divergent transcript
339665	8.52e-02	4.92e-02	0.1397	-1.9666301	-2.75e-01	276.4	SLC35E4	solute carrier family 35 member E4
100129961	8.53e-02	4.93e-02	0.2323	-1.9659812	-4.57e-01	72.84	CCNT2-AS1	CCNT2 antisense RNA 1
105369347	8.55e-02	4.94e-02	0.3383	-1.965383	-6.65e-01	65.17	RELA-DT	RELA divergent transcript
79591	8.55e-02	4.94e-02	0.0946	-1.9652156	-1.86e-01	1331.32	ARMH3	armadillo like helical domain containing 3
6566	8.55e-02	4.94e-02	0.2712	1.9651327	5.33e-01	3520.81	SLC16A1	solute carrier family 16 member 1
79935	8.57e-02	4.95e-02	0.4921	1.9639993	9.66e-01	16.42	CCNP	cyclin P
64856	8.58e-02	4.96e-02	0.2722	-1.9634127	-5.35e-01	2678.75	VWA1	von Willebrand factor A domain containing 1
9315	8.59e-02	4.96e-02	0.3913	1.963045	7.68e-01	3515.84	NREP	neuronal regeneration related protein
10641	8.59e-02	4.97e-02	0.1027	-1.9627186	-2.02e-01	645.3	NPRL2	NPR2 like, GATOR1 complex subunit
107987071	8.59e-02	4.97e-02	0.4257	1.9627431	8.36e-01	11.69	LOC107987071	uncharacterized LOC107987071
10939	8.64e-02	4.99e-02	0.0926	1.9604362	1.81e-01	2015.99	AFG3L2	AFG3 like matrix AAA peptidase subunit 2
23609	8.65e-02	5.00e-02	0.0875	-1.9601134	-1.71e-01	1511.43	MKRN2	makorin ring finger protein 2
84678	8.65e-02	5.00e-02	0.1555	-1.9600711	-3.05e-01	1511.76	KDM2B	lysine demethylase 2B
85016	8.65e-02	5.00e-02	0.269	1.9596101	5.27e-01	200.23	CFAP300	cilia and flagella associated protein 300
2187	8.66e-02	5.01e-02	0.3613	1.9593462	7.08e-01	76.02	FANCB	FA complementation group B
53371	8.66e-02	5.01e-02	0.0701	1.9590465	1.37e-01	1596.29	NUP54	nucleoporin 54
644297	8.67e-02	5.01e-02	0.3385	1.9589717	6.63e-01	63.86	FAM215B	family with sequence similarity 215 member B
692199	8.67e-02	5.02e-02	0.3285	1.9586761	6.43e-01	24.33	SNORD84	small nucleolar RNA, C/D box 84
283551	8.67e-02	5.01e-02	0.3144	1.9587095	6.16e-01	54.77	LINC01588	long intergenic non-protein coding RNA 1588
390877	8.67e-02	5.02e-02	0.2838	1.9586756	5.56e-01	37.72	LOC390877	adenylate kinase isoenzyme 1-like
140730	8.67e-02	5.02e-02	0.7573	-1.9586155	-1.48	69.31	RIMS4	regulating synaptic membrane exocytosis 4
108	8.67e-02	5.02e-02	0.3891	-1.9583527	-7.62e-01	114.4	ADCY2	adenylate cyclase 2
50944	8.68e-02	5.02e-02	0.5541	-1.9581166	-1.09	214.32	SHANK1	SH3 and multiple ankyrin repeat domains 1
391059	8.69e-02	5.03e-02	0.2294	-1.9576914	-4.49e-01	608.25	FRRS1	ferric chelate reductase 1
260293	8.69e-02	5.03e-02	0.5745	1.9575908	1.12	108.15	CYP4X1	cytochrome P450 family 4 subfamily X member 1
9775	8.69e-02	5.03e-02	0.1302	1.9573967	2.55e-01	2481.03	EIF4A3	eukaryotic translation initiation factor 4A3
123263	8.70e-02	5.04e-02	0.1025	-1.9568737	-2.01e-01	416.65	MTFMT	mitochondrial methionyl-tRNA formyltransferase
27429	8.71e-02	5.04e-02	0.0712	-1.9565242	-1.39e-01	1631.74	HTRA2	HtrA serine peptidase 2
4708	8.71e-02	5.04e-02	0.1824	1.9565383	3.57e-01	1952.07	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2
9830	8.72e-02	5.05e-02	0.2097	-1.9560231	-4.10e-01	2415.62	TRIM14	tripartite motif containing 14
102723996	8.73e-02	5.05e-02	0.3919	1.9554246	7.66e-01	371.69	LOC102723996	ICOS ligand
101927756	8.73e-02	5.06e-02	0.5081	-1.9552687	-9.93e-01	15.47	LOC101927756	uncharacterized LOC101927756
57547	8.73e-02	5.05e-02	0.1358	-1.9553173	-2.66e-01	402.46	ZNF624	zinc finger protein 624
5716	8.73e-02	5.06e-02	0.0985	1.9552583	1.93e-01	1338.66	PSMD10	proteasome 26S subunit, non-ATPase 10
105371085	8.74e-02	5.06e-02	0.5322	1.9547511	1.04	41.19	LOC105371085	uncharacterized LOC105371085
28512	8.74e-02	5.06e-02	0.1125	-1.9544725	-2.20e-01	1556.74	NKIRAS1	NFKB inhibitor interacting Ras like 1
57584	8.75e-02	5.07e-02	0.1103	1.9541142	2.15e-01	7444.94	ARHGAP21	Rho GTPase activating protein 21
5367	8.75e-02	5.07e-02	0.3552	1.9540505	6.94e-01	69.21	PMCH	pro-melanin concentrating hormone
80853	8.76e-02	5.08e-02	0.2322	1.9535514	4.54e-01	2078.56	KDM7A	lysine demethylase 7A
284996	8.76e-02	5.08e-02	0.186	-1.9534406	-3.63e-01	2385.31	RNF149	ring finger protein 149
102724668	8.77e-02	5.08e-02	0.3088	1.9531946	6.03e-01	23.81	DPY19L1P2	DPY19L1 pseudogene 2
8975	8.77e-02	5.08e-02	0.2963	-1.9530922	-5.79e-01	786.83	USP13	ubiquitin specific peptidase 13
57129	8.77e-02	5.08e-02	0.1675	1.9530502	3.27e-01	963.22	MRPL47	mitochondrial ribosomal protein L47
6527	8.77e-02	5.08e-02	0.3672	-1.9528351	-7.17e-01	43.6	SLC5A4	solute carrier family 5 member 4
100507507	8.77e-02	5.09e-02	0.2388	1.9526463	4.66e-01	521.66	FAM131B-AS2	FAM131B antisense RNA 2
27154	8.78e-02	5.09e-02	0.1168	-1.9523358	-2.28e-01	3056.08	BRPF3	bromodomain and PHD finger containing 3
105376707	8.79e-02	5.09e-02	0.512	-1.9519921	-9.99e-01	22.53	LOC105376707	
79814	8.80e-02	5.10e-02	0.4319	1.9514024	8.43e-01	85.28	AGMAT	agmatinase
51076	8.80e-02	5.10e-02	0.1451	-1.951201	-2.83e-01	414	CUTC	cutC copper transporter
90557	8.81e-02	5.11e-02	0.2848	-1.9507813	-5.56e-01	767.94	CCDC74A	coiled-coil domain containing 74A
23332	8.83e-02	5.12e-02	0.1053	1.9498036	2.05e-01	3223.74	CLASP1	cytoplasmic linker associated protein 1
107987294	8.83e-02	5.12e-02	0.3441	1.9496111	6.71e-01	17.61	LOC107987294	
131408	8.84e-02	5.13e-02	0.1411	1.9490124	2.75e-01	829.83	FAM131A	family with sequence similarity 131 member A
341676	8.85e-02	5.13e-02	0.3053	1.9488619	5.95e-01	161.78	NEK5	NIMA related kinase 5
7975	8.85e-02	5.13e-02	0.3016	1.9487826	5.88e-01	2415.18	MAFK	MAF bZIP transcription factor K
9510	8.85e-02	5.13e-02	0.3443	1.9486523	6.71e-01	6974.75	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1
63941	8.85e-02	5.14e-02	0.2034	-1.9484529	-3.96e-01	587.54	NECAB3	N-terminal EF-hand calcium binding protein 3
9987	8.86e-02	5.14e-02	0.1063	1.9480259	2.07e-01	10733.8	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
102723809	8.86e-02	5.14e-02	0.24	1.9479569	4.68e-01	77.69	HSPA2-AS1	HSPA2 and ZBTB1 antisense RNA 1
54716	8.87e-02	5.15e-02	0.7349	1.9474635	1.43	85.1	SLC6A20	solute carrier family 6 member 20
55507	8.88e-02	5.15e-02	0.5287	1.9471405	1.03	16.02	GPRC5D	G protein-coupled receptor class C group 5 member D
105373716	8.88e-02	5.16e-02	0.3257	1.9468274	6.34e-01	166.92	LOC105373716	uncharacterized LOC105373716
57343	8.89e-02	5.16e-02	0.1248	-1.9465629	-2.43e-01	679.36	ZNF304	zinc finger protein 304
2729	8.89e-02	5.16e-02	0.3578	1.9465204	6.96e-01	2148.43	GCLC	glutamate-cysteine ligase catalytic subunit
143	8.89e-02	5.16e-02	0.1668	1.9463383	3.25e-01	7599.23	PARP4	poly(ADP-ribose) polymerase family member 4
92691	8.89e-02	5.16e-02	0.3942	-1.9461604	-7.67e-01	93.96	TMEM169	transmembrane protein 169
5889	8.89e-02	5.16e-02	0.098	-1.9462157	-1.91e-01	487.7	RAD51C	RAD51 paralog C
26133	8.89e-02	5.16e-02	0.075	1.9461843	1.46e-01	3836.38	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein
105370560	8.91e-02	5.17e-02	0.1319	1.9453356	2.57e-01	147.59	RBM25-AS1	RBM25 antisense RNA 1
57674	8.91e-02	5.17e-02	0.1868	-1.9453665	-3.63e-01	13487.6	RNF213	ring finger protein 213
1407	8.91e-02	5.17e-02	0.1901	1.9452657	3.70e-01	1333.92	CRY1	cryptochrome circadian regulator 1
11169	8.92e-02	5.18e-02	0.3002	1.9446732	5.84e-01	375.41	WDHD1	WD repeat and HMG-box DNA binding protein 1
5261	8.93e-02	5.19e-02	0.133	1.9443129	2.59e-01	948.01	PHKG2	phosphorylase kinase catalytic subunit gamma 2
10150	8.93e-02	5.19e-02	0.2498	-1.9441763	-4.86e-01	5742.17	MBNL2	muscleblind like splicing regulator 2
164312	8.93e-02	5.19e-02	0.4395	-1.9438362	-8.54e-01	91.6	LRRN4	leucine rich repeat neuronal 4
22863	8.93e-02	5.19e-02	0.1017	-1.9437734	-1.98e-01	1428.08	ATG14	autophagy related 14
4578	8.94e-02	5.19e-02	0.3788	-1.9436283	-7.36e-01	70.68	TRNW	tRNA-Trp
55848	8.94e-02	5.20e-02	0.2272	-1.9432305	-4.41e-01	678.8	PLGRKT	plasminogen receptor with a C-terminal lysine
79730	8.95e-02	5.20e-02	0.1859	-1.9427331	-3.61e-01	999.99	NSUN7	NOP2/Sun RNA methyltransferase family member 7
101927673	8.97e-02	5.21e-02	0.37	1.941996	7.18e-01	24.09	LOC101927673	
100129716	8.97e-02	5.22e-02	0.3218	1.9418187	6.25e-01	38.82	ARRDC3-AS1	ARRDC3 antisense RNA 1
10010	8.98e-02	5.22e-02	0.1375	-1.9411617	-2.67e-01	2464.22	TANK	TRAF family member associated NFKB activator
105370795	8.98e-02	5.22e-02	0.1351	-1.9411964	-2.62e-01	144.54	VPS39-DT	VPS39 divergent transcript
23327	8.99e-02	5.23e-02	0.2269	1.9410409	4.40e-01	979.88	NEDD4L	NEDD4 like E3 ubiquitin protein ligase
145853	8.99e-02	5.23e-02	0.1746	-1.9409103	-3.39e-01	64.41	C15orf61	chromosome 15 open reading frame 61
55103	8.99e-02	5.23e-02	0.2125	-1.9407675	-4.12e-01	1251.03	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2
102724687	8.99e-02	5.23e-02	0.5138	1.9407051	9.97e-01	27.7	LOC102724687	uncharacterized LOC102724687
105371750	8.99e-02	5.23e-02	0.5141	-1.9407154	-9.98e-01	19.71	LOC105371750	uncharacterized LOC105371750
10425	9.01e-02	5.24e-02	0.0631	1.9396994	1.22e-01	3143.76	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2
56623	9.01e-02	5.24e-02	0.0988	1.9397265	1.92e-01	881.82	INPP5E	inositol polyphosphate-5-phosphatase E
57708	9.01e-02	5.25e-02	0.1159	-1.9393997	-2.25e-01	2583.5	MIER1	MIER1 transcriptional regulator
105369968	9.02e-02	5.25e-02	0.3269	-1.9392834	-6.34e-01	40.06	LOC105369968	uncharacterized LOC105369968
126328	9.02e-02	5.25e-02	0.1084	1.9392602	2.10e-01	6196.86	NDUFA11	NADH:ubiquinone oxidoreductase subunit A11
23616	9.02e-02	5.25e-02	0.346	-1.9392746	-6.71e-01	715.56	SH3BP1	SH3 domain binding protein 1
84445	9.02e-02	5.25e-02	0.1411	-1.9390336	-2.74e-01	3765.65	LZTS2	leucine zipper tumor suppressor 2
25942	9.02e-02	5.25e-02	0.1286	1.9390544	2.49e-01	3297.34	SIN3A	SIN3 transcription regulator family member A
26065	9.02e-02	5.25e-02	0.0899	-1.9388887	-1.74e-01	5769.87	LSM14A	LSM14A mRNA processing body assembly factor
55486	9.02e-02	5.25e-02	0.1156	-1.9388335	-2.24e-01	911.8	PARL	presenilin associated rhomboid like
11329	9.02e-02	5.25e-02	0.2405	-1.9387789	-4.66e-01	3453.43	STK38	serine/threonine kinase 38
219988	9.03e-02	5.26e-02	0.0996	1.9385466	1.93e-01	2397.56	PATL1	PAT1 homolog 1, processing body mRNA decay factor
731275	9.03e-02	5.26e-02	0.2791	1.9382168	5.41e-01	57.46	LINC01347	long intergenic non-protein coding RNA 1347
26064	9.03e-02	5.26e-02	0.3482	-1.9381109	-6.75e-01	6120.07	RAI14	retinoic acid induced 14
558	9.03e-02	5.26e-02	0.2582	-1.938011	-5.00e-01	4654.06	AXL	AXL receptor tyrosine kinase
4926	9.04e-02	5.26e-02	0.1821	1.9379372	3.53e-01	18843.87	NUMA1	nuclear mitotic apparatus protein 1
138716	9.04e-02	5.27e-02	0.0984	1.9375889	1.91e-01	496.67	RPP25L	ribonuclease P/MRP subunit p25 like
84946	9.05e-02	5.27e-02	0.1189	1.9372882	2.30e-01	1193.23	LTV1	LTV1 ribosome biogenesis factor
4055	9.05e-02	5.27e-02	0.1675	1.9371512	3.24e-01	5390.27	LTBR	lymphotoxin beta receptor
8065	9.06e-02	5.28e-02	0.1021	1.9367545	1.98e-01	2127.58	CUL5	cullin 5
100289678	9.06e-02	5.28e-02	0.1572	1.9366103	3.04e-01	782.65	ZNF783	zinc finger protein 783
8633	9.06e-02	5.28e-02	0.3615	1.9363947	7.00e-01	451.83	UNC5C	unc-5 netrin receptor C
6974	9.07e-02	5.28e-02	0.6727	-1.9362432	-1.30	26.31	TRGV2	T cell receptor gamma variable 2
26267	9.07e-02	5.29e-02	0.3899	1.9361043	7.55e-01	1154.17	FBXO10	F-box protein 10
51729	9.07e-02	5.29e-02	0.098	1.9359957	1.90e-01	2507.64	WBP11	WW domain binding protein 11
7059	9.08e-02	5.30e-02	0.2245	-1.9352512	-4.34e-01	2385.55	THBS3	thrombospondin 3
646719	9.10e-02	5.30e-02	0.11	-1.9345915	-2.13e-01	573.11	NIPBL-DT	NIPBL divergent transcript
56127	9.10e-02	5.31e-02	0.2114	1.9344817	4.09e-01	158.67	PCDHB9	protocadherin beta 9
654841	9.11e-02	5.31e-02	0.2099	-1.9339054	-4.06e-01	34.46	MFF-DT	MFF divergent transcript
101929494	9.11e-02	5.31e-02	0.4236	-1.9338595	-8.19e-01	31.28	LOC101929494	uncharacterized LOC101929494
114796	9.11e-02	5.31e-02	0.2373	-1.9337703	-4.59e-01	266.17	PSMG3-AS1	PSMG3 antisense RNA 1 (head to head)
22838	9.12e-02	5.32e-02	0.129	-1.9335697	-2.49e-01	2703.45	RNF44	ring finger protein 44
255374	9.12e-02	5.32e-02	0.1791	-1.9332789	-3.46e-01	47.2	MBLAC1	metallo-beta-lactamase domain containing 1
