ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_24_P59688	3.23e-01	1.74e-01	-1.38391	-5.352308	-1.0900234	LOC105373876	uncharacterized LOC105373876
A_24_P945268	3.24e-01	1.74e-01	-1.383701	-5.3525804	-1.1119362	SLC25A36	solute carrier family 25 member 36
A_24_P73109	3.24e-01	1.74e-01	-1.383654	-5.3526413	-0.7709521	GLB1L2	galactosidase beta 1 like 2
A_23_P345591	3.24e-01	1.74e-01	1.383648	-5.3526493	0.4569613	PSMA2	proteasome subunit alpha 2
A_24_P416543	3.24e-01	1.74e-01	-1.38362	-5.3526849	-1.1415021	MEX3C	mex-3 RNA binding family member C
A_24_P550411	3.24e-01	1.75e-01	-1.383414	-5.3529539	-0.9464336		
A_23_P166135	3.24e-01	1.75e-01	1.38331	-5.3530894	0.5193366	XRN2	5'-3' exoribonuclease 2
A_24_P187094	3.24e-01	1.75e-01	-1.383289	-5.353117	-0.8903217		
A_24_P922300	3.24e-01	1.75e-01	-1.383181	-5.3532581	-1.1958053	TEF	TEF, PAR bZIP transcription factor
A_23_P35252	3.24e-01	1.75e-01	-1.38313	-5.3533236	-1.1067472	C8B	complement component 8, beta polypeptide
A_23_P354175	3.24e-01	1.75e-01	1.383124	-5.3533318	0.4853313	TMEM129	transmembrane protein 129
A_23_P339691	3.24e-01	1.75e-01	-1.383106	-5.3533558	-1.3960967	LCE1E	late cornified envelope 1E
A_23_P16538	3.24e-01	1.75e-01	1.383058	-5.353418	0.445148	ELL	elongation factor for RNA polymerase II
A_23_P426681	3.24e-01	1.75e-01	-1.382929	-5.353586	-1.0624557	CDH6	cadherin 6
A_24_P304311	3.24e-01	1.75e-01	-1.382927	-5.3535887	-0.981456	SLC22A8	solute carrier family 22 member 8
A_24_P312189	3.24e-01	1.75e-01	1.382925	-5.3535907	0.5229665	MEPCE	methylphosphate capping enzyme
A_23_P36928	3.24e-01	1.75e-01	1.382873	-5.353659	0.4649099	POLR1D	RNA polymerase I subunit D
A_32_P202042	3.24e-01	1.75e-01	-1.382768	-5.3537952	-1.084429		
A_24_P185186	3.24e-01	1.75e-01	-1.382572	-5.3540508	-0.6517354	SAMD14	sterile alpha motif domain containing 14
A_23_P355405	3.24e-01	1.75e-01	-1.38257	-5.3540528	-1.1058452	CNTNAP4	contactin associated protein like 4
A_23_P44546	3.24e-01	1.75e-01	-1.382513	-5.3541272	-0.543409	DFFB	DNA fragmentation factor subunit beta
A_32_P228356	3.24e-01	1.75e-01	-1.382497	-5.3541486	-0.8622633		
A_32_P168853	3.24e-01	1.75e-01	-1.382362	-5.3543242	-0.6852983	LOC100190986	uncharacterized LOC100190986
A_23_P56787	3.24e-01	1.75e-01	-1.382269	-5.3544452	-0.8680471	CNTNAP5	contactin associated protein like 5
A_23_P70127	3.24e-01	1.75e-01	1.382241	-5.3544816	0.6729041	TMED9	transmembrane p24 trafficking protein 9
A_32_P46981	3.24e-01	1.75e-01	-1.38223	-5.3544963	-0.3518973	HSBP1L1	heat shock factor binding protein 1 like 1
A_32_P8221	3.24e-01	1.75e-01	-1.382124	-5.3546347	-0.9050998	GRM8	glutamate metabotropic receptor 8
AT_ssH_GD_3	3.24e-01	1.75e-01	1.382103	-5.354662	0.6595609		
A_24_P143440	3.24e-01	1.75e-01	1.382066	-5.3547097	0.5332831	DYNLRB1	dynein light chain roadblock-type 1
A_23_P120557	3.24e-01	1.75e-01	-1.382014	-5.3547776	-0.7034829	TASP1	taspase 1
A_24_P287392	3.24e-01	1.75e-01	-1.381926	-5.3548915	-0.5927519	GPR162	G protein-coupled receptor 162
A_23_P342024	3.24e-01	1.75e-01	-1.381917	-5.3549034	-1.4716518	LINC00896	long intergenic non-protein coding RNA 896
A_23_P100779	3.24e-01	1.75e-01	1.381869	-5.3549655	0.7270232	UBTF	upstream binding transcription factor, RNA polymerase I
A_24_P364057	3.24e-01	1.75e-01	-1.381867	-5.3549684	-0.5921384	C11orf70	chromosome 11 open reading frame 70
A_24_P239531	3.24e-01	1.75e-01	-1.381812	-5.3550404	-0.8956461	ZFYVE16	zinc finger FYVE-type containing 16
A_32_P221631	3.24e-01	1.75e-01	-1.381755	-5.3551149	-0.7838826		
A_24_P187817	3.24e-01	1.75e-01	-1.381742	-5.3551316	-1.3253097		
A_24_P119627	3.24e-01	1.75e-01	-1.381596	-5.3553212	-0.9236074	LOC100505824	uncharacterized LOC100505824
A_23_P83149	3.24e-01	1.75e-01	-1.38159	-5.3553298	-0.6714225	ABHD17B	abhydrolase domain containing 17B
A_32_P136204	3.24e-01	1.75e-01	-1.381586	-5.3553344	-0.9931714		
A_23_P1322	3.24e-01	1.75e-01	-1.381488	-5.3554623	-0.8703072	AKR1E2	aldo-keto reductase family 1 member E2
A_23_P204395	3.24e-01	1.75e-01	1.38125	-5.3557723	0.4180354	AACS	acetoacetyl-CoA synthetase
A_23_P159172	3.24e-01	1.75e-01	-1.381111	-5.3559519	-0.6868207	AATK	apoptosis associated tyrosine kinase
A_32_P223245	3.24e-01	1.75e-01	-1.381092	-5.3559773	-0.8013162		
A_23_P118607	3.24e-01	1.75e-01	1.381024	-5.3560656	0.4829019	PTGES3L-AARSD1	PTGES3L-AARSD1 readthrough
A_24_P791669	3.24e-01	1.75e-01	-1.381011	-5.3560831	-0.5935801	ZNF879	zinc finger protein 879
A_32_P136427	3.24e-01	1.75e-01	-1.380812	-5.3563421	-0.4021943		
A_32_P150152	3.24e-01	1.75e-01	1.380782	-5.3563806	0.4854748		
A_32_P327679	3.24e-01	1.75e-01	-1.38075	-5.3564227	-1.0874665	DKFZP434K028	uncharacterized LOC26070
A_24_P933228	3.24e-01	1.75e-01	-1.380721	-5.3564594	-1.5893408	CXCR2	C-X-C motif chemokine receptor 2
A_32_P119493	3.25e-01	1.75e-01	-1.38064	-5.3565652	-0.843432		
A_24_P389415	3.25e-01	1.75e-01	-1.38062	-5.3565918	-0.7346027	PNMA2	paraneoplastic Ma antigen 2
A_23_P167081	3.25e-01	1.75e-01	1.380599	-5.3566187	0.7052253	REST	RE1 silencing transcription factor
A_24_P67748	3.25e-01	1.75e-01	1.380506	-5.35674	0.9126279		
A_23_P405513	3.25e-01	1.75e-01	-1.380474	-5.3567813	-0.8397107	SCAI	suppressor of cancer cell invasion
A_24_P255965	3.25e-01	1.75e-01	-1.38033	-5.3569682	-0.6012871		
A_24_P63347	3.25e-01	1.75e-01	-1.380324	-5.3569766	-0.9903151	PF4V1	platelet factor 4 variant 1
A_23_P43800	3.25e-01	1.76e-01	1.380235	-5.3570913	0.4001678	BOP1	block of proliferation 1
A_24_P52887	3.25e-01	1.76e-01	-1.380216	-5.3571162	-1.0390241	ENDOU	endonuclease, poly(U) specific
A_24_P910130	3.25e-01	1.76e-01	-1.380211	-5.3571237	-1.0697557		
A_32_P129530	3.25e-01	1.76e-01	-1.380206	-5.3571298	-0.6268564	ERMARD	ER membrane associated RNA degradation
A_32_P107441	3.25e-01	1.76e-01	-1.3802	-5.3571375	-0.7257156		
A_23_P134225	3.25e-01	1.76e-01	-1.379965	-5.3574433	-0.5503053	LRRC61	leucine rich repeat containing 61
A_23_P93213	3.25e-01	1.76e-01	-1.379957	-5.3574528	-1.0646769	SLC22A7	solute carrier family 22 member 7
A_24_P15114	3.25e-01	1.76e-01	1.379894	-5.3575346	0.5138741	USP37	ubiquitin specific peptidase 37
A_24_P482491	3.25e-01	1.76e-01	-1.379726	-5.3577536	-1.0160896		
A_23_P213518	3.25e-01	1.76e-01	1.379679	-5.3578151	0.6386885	CAST	calpastatin
A_24_P230540	3.25e-01	1.76e-01	-1.379672	-5.3578243	-1.2317231	RNF212	ring finger protein 212
A_23_P211110	3.25e-01	1.76e-01	-1.379583	-5.3579396	-0.957143	SIM2	single-minded family bHLH transcription factor 2
A_23_P91293	3.25e-01	1.76e-01	1.379501	-5.3580456	0.4023828	VAPB	VAMP associated protein B and C
A_23_P345725	3.25e-01	1.76e-01	-1.379286	-5.3583255	-1.0011564	HOXD4	homeobox D4
A_23_P53162	3.25e-01	1.76e-01	-1.379266	-5.3583521	-0.5965082	STIM1	stromal interaction molecule 1
A_24_P178602	3.25e-01	1.76e-01	-1.379226	-5.3584041	-0.722654	ZNF600	zinc finger protein 600
A_23_P163850	3.25e-01	1.76e-01	1.379199	-5.3584379	0.4473941	CREBBP	CREB binding protein
A_23_P118203	3.25e-01	1.76e-01	1.379166	-5.3584812	0.5763522	ZG16B	zymogen granule protein 16B
A_23_P320159	3.25e-01	1.76e-01	-1.379066	-5.3586108	-0.4879024	TCEANC	transcription elongation factor A N-terminal and central domain containing
A_24_P31527	3.25e-01	1.76e-01	-1.378961	-5.3587475	-0.8431753		
A_23_P52589	3.25e-01	1.76e-01	1.378893	-5.358836	0.5113933	RASSF7	Ras association domain family member 7
A_23_P40718	3.25e-01	1.76e-01	-1.378886	-5.358845	-0.6084672	PARVB	parvin beta
A_24_P314681	3.25e-01	1.76e-01	-1.37886	-5.3588791	-0.9297652		
A_23_P145724	3.25e-01	1.76e-01	-1.378793	-5.3589657	-1.1795134	PPP1R17	protein phosphatase 1 regulatory subunit 17
A_32_P200303	3.25e-01	1.76e-01	-1.378749	-5.3590229	-1.1678334	LINC00689	long intergenic non-protein coding RNA 689
A_24_P923056	3.25e-01	1.76e-01	-1.378675	-5.3591199	-0.9820179		
A_23_P132444	3.25e-01	1.76e-01	1.378634	-5.3591722	0.5643755	TCEA1	transcription elongation factor A1
A_24_P923591	3.25e-01	1.76e-01	-1.378613	-5.3592001	-0.9997393	PPIL2	peptidylprolyl isomerase like 2
A_23_P115792	3.25e-01	1.76e-01	1.378558	-5.3592717	0.9570123	PLEKHA1	pleckstrin homology domain containing A1
A_24_P179489	3.25e-01	1.76e-01	-1.37844	-5.3594251	-0.5158313	SDCCAG8	serologically defined colon cancer antigen 8
A_23_P410469	3.25e-01	1.76e-01	-1.378334	-5.3595616	-1.1523206	MGC15885	uncharacterized protein MGC15885
A_32_P27795	3.25e-01	1.76e-01	-1.378023	-5.3599654	-1.0161742	SOGA3	SOGA family member 3
A_24_P303497	3.25e-01	1.76e-01	-1.378017	-5.3599742	-0.7951693	MCM9	minichromosome maintenance 9 homologous recombination repair factor
A_32_P27240	3.25e-01	1.76e-01	-1.378014	-5.359978	-1.0586681		
A_24_P664624	3.25e-01	1.76e-01	-1.377961	-5.3600464	-1.1676815		
A_23_P65901	3.25e-01	1.76e-01	-1.377945	-5.3600667	-0.882164	FSD2	fibronectin type III and SPRY domain containing 2
A_23_P256033	3.25e-01	1.76e-01	-1.377924	-5.3600942	-1.0153369	EEF1A2	eukaryotic translation elongation factor 1 alpha 2
A_23_P365201	3.25e-01	1.76e-01	-1.377861	-5.3601759	-0.9425574	OTOP3	otopetrin 3
A_24_P490647	3.25e-01	1.76e-01	-1.377853	-5.3601871	-1.1392569		
A_23_P115190	3.25e-01	1.76e-01	-1.377691	-5.3603969	-1.2092112	NGF	nerve growth factor
A_24_P210420	3.25e-01	1.76e-01	-1.377622	-5.3604867	-0.9509659	STARD13	StAR related lipid transfer domain containing 13
A_24_P681563	3.25e-01	1.76e-01	1.377599	-5.3605162	0.4847076		
A_24_P24183	3.26e-01	1.76e-01	1.377356	-5.3608324	0.7368373		
A_32_P17364	3.26e-01	1.76e-01	-1.37734	-5.3608533	-0.9845012	LOC399815	chromosome 10 open reading frame 88 pseudogene
A_23_P155765	3.26e-01	1.76e-01	1.377274	-5.3609388	0.6236872	HMGB2	high mobility group box 2
A_32_P146587	3.26e-01	1.76e-01	-1.377163	-5.3610825	-0.9987826		
A_24_P41593	3.26e-01	1.76e-01	1.377106	-5.3611559	0.6029517		
A_24_P37962	3.26e-01	1.77e-01	-1.376996	-5.3612988	-0.8347468	HK3	hexokinase 3
A_32_P116813	3.26e-01	1.77e-01	1.376985	-5.3613134	0.3939933	LYRM4	LYR motif containing 4
A_24_P145035	3.26e-01	1.77e-01	-1.376979	-5.3613205	-0.572743	CBWD5	COBW domain containing 5
A_23_P204850	3.26e-01	1.77e-01	1.376902	-5.3614216	0.4912341	RB1	RB transcriptional corepressor 1
A_23_P406785	3.26e-01	1.77e-01	-1.376749	-5.3616192	-0.5037657	C9orf50	chromosome 9 open reading frame 50
A_23_P93704	3.26e-01	1.77e-01	-1.37673	-5.3616442	-1.1477546	C7orf61	chromosome 7 open reading frame 61
A_23_P168259	3.26e-01	1.77e-01	-1.376478	-5.3619709	-0.7707487	ULBP2	UL16 binding protein 2
A_23_P398836	3.26e-01	1.77e-01	-1.376452	-5.3620042	-0.4405411	TXNDC16	thioredoxin domain containing 16
A_32_P142470	3.26e-01	1.77e-01	-1.376443	-5.362016	-1.3482325		
A_24_P12660	3.26e-01	1.77e-01	-1.376381	-5.3620966	-0.475332		
A_23_P310257	3.26e-01	1.77e-01	-1.37633	-5.3621624	-0.7819939	KLK2	kallikrein related peptidase 2
A_23_P377318	3.26e-01	1.77e-01	-1.376113	-5.3624448	-0.8058371	CILP2	cartilage intermediate layer protein 2
A_23_P378926	3.26e-01	1.77e-01	-1.376113	-5.362445	-1.2616256	ADRA2B	adrenoceptor alpha 2B
A_32_P144281	3.26e-01	1.77e-01	-1.376045	-5.3625321	-0.9200154		
A_23_P256821	3.26e-01	1.77e-01	-1.37604	-5.3625386	-1.0064224	CR1	complement component 3b/4b receptor 1 (Knops blood group)
A_24_P264549	3.26e-01	1.77e-01	1.375932	-5.3626797	0.6971382		
A_23_P19592	3.26e-01	1.77e-01	1.375892	-5.3627316	0.5194776	PGM3	phosphoglucomutase 3
A_23_P27285	3.26e-01	1.77e-01	1.37579	-5.3628637	0.4958479	MPPE1	metallophosphoesterase 1
A_24_P248982	3.26e-01	1.77e-01	-1.375779	-5.362877	-1.1954145		
A_32_P172002	3.26e-01	1.77e-01	-1.37566	-5.3630312	-0.91624		
A_23_P57118	3.26e-01	1.77e-01	-1.375498	-5.3632422	-1.1179205	TGM3	transglutaminase 3
A_24_P316685	3.26e-01	1.77e-01	-1.375135	-5.3637119	-1.092385		
A_23_P20363	3.26e-01	1.77e-01	1.375032	-5.3638454	0.4306117	ZC2HC1A	zinc finger C2HC-type containing 1A
A_24_P8304	3.27e-01	1.77e-01	-1.374936	-5.3639697	-0.6088168	TRIM16L	tripartite motif containing 16-like
A_24_P75460	3.27e-01	1.77e-01	-1.374848	-5.3640844	-1.0385804	VWC2L	von Willebrand factor C domain containing protein 2-like
A_23_P118615	3.27e-01	1.77e-01	-1.37484	-5.3640944	-0.678097	ABCA8	ATP binding cassette subfamily A member 8
A_32_P172698	3.27e-01	1.77e-01	-1.374827	-5.3641114	-1.0153219		
A_23_P120227	3.27e-01	1.77e-01	1.374704	-5.3642713	0.6938297	LBH	limb bud and heart development
A_32_P135063	3.27e-01	1.77e-01	-1.374517	-5.3645132	-0.8769809		
A_23_P145424	3.27e-01	1.77e-01	-1.374479	-5.3645623	-0.9293469	CEP162	centrosomal protein 162
A_23_P18579	3.27e-01	1.77e-01	1.374474	-5.3645684	0.7956704	PTTG2	pituitary tumor-transforming 2
A_32_P115475	3.27e-01	1.77e-01	-1.374471	-5.3645723	-1.1028744	IKZF3	IKAROS family zinc finger 3
A_23_P112162	3.27e-01	1.77e-01	1.374435	-5.3646189	0.3644493	DGAT1	diacylglycerol O-acyltransferase 1
A_24_P802963	3.27e-01	1.77e-01	-1.37443	-5.364626	-1.1299819		
A_32_P136437	3.27e-01	1.77e-01	-1.374392	-5.3646751	-1.0200145		
A_24_P334529	3.27e-01	1.77e-01	-1.374387	-5.3646818	-0.6184339	PCDHGA3	protocadherin gamma subfamily A, 3
A_32_P215745	3.27e-01	1.77e-01	-1.374278	-5.3648226	-1.023394		
A_23_P121095	3.27e-01	1.77e-01	1.374188	-5.3649392	0.7437104	TOP2B	topoisomerase (DNA) II beta
A_23_P1461	3.27e-01	1.77e-01	1.374073	-5.3650878	0.4725702	OPTN	optineurin
A_24_P18020	3.27e-01	1.77e-01	1.373911	-5.3652983	0.6263506	ANKIB1	ankyrin repeat and IBR domain containing 1
A_24_P666215	3.27e-01	1.77e-01	-1.373796	-5.3654472	-1.0035912		
A_24_P43876	3.27e-01	1.78e-01	-1.373727	-5.3655356	-0.5940722	C9orf40	chromosome 9 open reading frame 40
A_24_P72351	3.27e-01	1.78e-01	-1.373716	-5.3655504	-0.7532535	TRAF3IP2	TRAF3 interacting protein 2
A_24_P281683	3.27e-01	1.78e-01	-1.373608	-5.3656899	-0.6164766		
A_24_P87490	3.27e-01	1.78e-01	1.373589	-5.3657154	0.4788491	TVP23C	trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)
A_23_P146339	3.27e-01	1.78e-01	-1.373539	-5.3657791	-0.7061556	GPT	glutamic--pyruvic transaminase
A_23_P142013	3.27e-01	1.78e-01	-1.373506	-5.3658228	-1.1920789	XAB2	XPA binding protein 2
A_23_P354288	3.27e-01	1.78e-01	-1.373367	-5.3660026	-0.8645785	FAM71A	family with sequence similarity 71 member A
A_23_P28023	3.27e-01	1.78e-01	-1.373332	-5.3660471	-0.8068419	OR7A17	olfactory receptor family 7 subfamily A member 17
A_24_P261259	3.27e-01	1.78e-01	1.373312	-5.366073	0.5004822	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3
A_32_P128280	3.27e-01	1.78e-01	-1.373303	-5.3660855	-0.814262		
A_24_P127235	3.27e-01	1.78e-01	1.373186	-5.3662368	0.9272626	BCR	BCR, RhoGEF and GTPase activating protein
A_32_P203126	3.27e-01	1.78e-01	-1.373164	-5.3662649	-0.9194656	C1orf145	chromosome 1 open reading frame 145
A_23_P425492	3.27e-01	1.78e-01	-1.372861	-5.3666573	-1.0285219		
A_32_P123143	3.27e-01	1.78e-01	-1.37248	-5.3671506	-0.9050399	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1
A_23_P125303	3.27e-01	1.78e-01	-1.372389	-5.3672681	-0.957318	IGSF1	immunoglobulin superfamily member 1
A_23_P6561	3.27e-01	1.78e-01	-1.372342	-5.3673286	-0.5897247	EBLN2	endogenous Bornavirus-like nucleoprotein 2
A_32_P77762	3.27e-01	1.78e-01	-1.372319	-5.3673586	-0.6440994		
A_24_P67189	3.28e-01	1.78e-01	-1.372058	-5.3676963	-0.8806502	SPEM1	spermatid maturation 1
A_23_P74920	3.28e-01	1.78e-01	-1.371997	-5.3677753	-0.9287125	LCE2B	late cornified envelope 2B
A_23_P46045	3.28e-01	1.78e-01	-1.371989	-5.3677857	-0.646615	RGS5	regulator of G-protein signaling 5
A_32_P834726	3.28e-01	1.78e-01	-1.371913	-5.3678836	-0.7181033	KDM8	lysine demethylase 8
A_32_P45087	3.28e-01	1.78e-01	-1.3717	-5.3681583	-1.2006207		
A_23_P355439	3.28e-01	1.78e-01	-1.371683	-5.3681802	-0.803819	HIST1H2AA	histone cluster 1, H2aa
A_24_P20777	3.28e-01	1.78e-01	1.371646	-5.3682282	0.7922179	RPL37	ribosomal protein L37
A_32_P29241	3.28e-01	1.78e-01	-1.371611	-5.3682745	-0.9748904	FAM205A	family with sequence similarity 205 member A
A_24_P289648	3.28e-01	1.78e-01	-1.371548	-5.3683555	-1.4052341	HFE	hemochromatosis
A_32_P48279	3.28e-01	1.78e-01	-1.371472	-5.3684538	-0.687793		
A_24_P220771	3.28e-01	1.78e-01	-1.371368	-5.3685877	-1.1512032	ANKRD17	ankyrin repeat domain 17
A_23_P349025	3.28e-01	1.78e-01	-1.371349	-5.3686123	-0.9020154	SAMD15	sterile alpha motif domain containing 15
A_24_P306304	3.28e-01	1.78e-01	-1.371312	-5.3686604	-1.0530281		
A_32_P105747	3.28e-01	1.78e-01	-1.371295	-5.3686823	-1.3008174		
A_24_P254833	3.28e-01	1.78e-01	-1.371289	-5.3686896	-1.009251		
A_23_P26037	3.28e-01	1.78e-01	-1.371282	-5.3686986	-1.1073659	FRMD5	FERM domain containing 5
A_32_P166693	3.28e-01	1.78e-01	1.371067	-5.3689766	0.4600552	HEG1	heart development protein with EGF like domains 1
A_23_P37778	3.28e-01	1.78e-01	1.37098	-5.3690893	0.503139	FHOD1	formin homology 2 domain containing 1
A_23_P41697	3.28e-01	1.78e-01	-1.37098	-5.3690899	-0.5463751	FEM1C	fem-1 homolog C
A_24_P860662	3.28e-01	1.78e-01	-1.370972	-5.3691001	-0.8770921		
A_24_P226970	3.28e-01	1.78e-01	-1.370915	-5.369173	-0.942371	ZNF365	zinc finger protein 365
A_23_P80827	3.28e-01	1.78e-01	1.370839	-5.369272	0.4859344	FYTTD1	forty-two-three domain containing 1
A_23_P20075	3.28e-01	1.78e-01	-1.37083	-5.3692831	-0.560789	NPC1L1	NPC1 like intracellular cholesterol transporter 1
A_23_P73012	3.28e-01	1.78e-01	1.37069	-5.3694638	0.525361	C9orf3	chromosome 9 open reading frame 3
A_23_P200984	3.28e-01	1.78e-01	1.370676	-5.3694826	0.6512352	PTPRF	protein tyrosine phosphatase, receptor type F
A_23_P46149	3.28e-01	1.79e-01	-1.370491	-5.3697217	-0.5198035	GPR137B	G protein-coupled receptor 137B
A_24_P322908	3.28e-01	1.79e-01	1.370434	-5.3697951	0.5153053	USP27X	ubiquitin specific peptidase 27, X-linked
A_24_P232158	3.28e-01	1.79e-01	-1.370415	-5.3698198	-0.7681636	SCARA3	scavenger receptor class A member 3
A_24_P256579	3.28e-01	1.79e-01	-1.370251	-5.3700319	-0.9419272	TANGO6	transport and golgi organization 6 homolog
A_24_P928208	3.28e-01	1.79e-01	-1.37023	-5.3700583	-0.9351182		
A_24_P203315	3.28e-01	1.79e-01	-1.370191	-5.3701084	-0.7953714	CNIH2	cornichon family AMPA receptor auxiliary protein 2
A_32_P144920	3.28e-01	1.79e-01	-1.370151	-5.3701603	-0.5994726	NECAP1	NECAP endocytosis associated 1
A_23_P379736	3.28e-01	1.79e-01	1.36999	-5.3703684	0.6450985	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
A_24_P213175	3.28e-01	1.79e-01	1.369957	-5.3704116	0.7230782		
A_23_P22232	3.28e-01	1.79e-01	-1.369859	-5.3705382	-0.6330655	KLRC2	killer cell lectin like receptor C2
A_32_P349145	3.28e-01	1.79e-01	-1.369815	-5.3705942	-1.1448324	SLC4A4	solute carrier family 4 member 4
A_23_P84892	3.28e-01	1.79e-01	-1.36971	-5.3707301	-0.8448575	PNMA6A	paraneoplastic Ma antigen family member 6A
A_32_P184509	3.28e-01	1.79e-01	-1.369708	-5.3707326	-0.5196699		
A_24_P486924	3.28e-01	1.79e-01	-1.369698	-5.3707459	-0.9862052		
A_23_P307346	3.28e-01	1.79e-01	-1.369667	-5.3707853	-0.4990458	CA5B	carbonic anhydrase 5B
A_23_P399726	3.28e-01	1.79e-01	1.369656	-5.3707996	0.4744409	C22orf29	chromosome 22 open reading frame 29
A_24_P406245	3.28e-01	1.79e-01	-1.369625	-5.3708402	-0.4522888		
A_32_P38821	3.28e-01	1.79e-01	-1.36958	-5.3708986	-0.8628548		
A_32_P103678	3.28e-01	1.79e-01	-1.369314	-5.3712418	-0.8431462		
A_23_P145370	3.28e-01	1.79e-01	-1.369296	-5.3712649	-0.7076295	UHRF1BP1	UHRF1 binding protein 1
A_23_P258964	3.28e-01	1.79e-01	1.369291	-5.3712714	0.546497	IARS	isoleucyl-tRNA synthetase
A_23_P89691	3.28e-01	1.79e-01	1.369252	-5.3713212	0.7843742	SDK2	sidekick cell adhesion molecule 2
A_23_P21785	3.28e-01	1.79e-01	-1.36925	-5.3713246	-0.3590503	NSUN3	NOP2/Sun RNA methyltransferase family member 3
A_24_P582056	3.28e-01	1.79e-01	-1.369165	-5.3714342	-0.9575994		
A_24_P80152	3.28e-01	1.79e-01	-1.369143	-5.3714625	-0.6249334	TEX261	testis expressed 261
A_23_P13657	3.28e-01	1.79e-01	-1.369106	-5.3715099	-0.4932876	MPHOSPH9	M-phase phosphoprotein 9
A_24_P345123	3.28e-01	1.79e-01	-1.369074	-5.3715511	-0.6363426	MPZL1	myelin protein zero like 1
A_23_P501831	3.28e-01	1.79e-01	1.369069	-5.3715576	0.5883415	FAXDC2	fatty acid hydroxylase domain containing 2
A_24_P171043	3.28e-01	1.79e-01	-1.369054	-5.3715768	-0.7605998	LOC81787	uncharacterized LOC81787
A_24_P937039	3.28e-01	1.79e-01	-1.369023	-5.3716168	-1.1025951		
A_24_P153611	3.28e-01	1.79e-01	-1.368943	-5.3717208	-1.206074	LOC100129894	uncharacterized LOC100129894
A_24_P920278	3.29e-01	1.79e-01	-1.368846	-5.3718458	-1.0458108	LOC101929998	uncharacterized LOC101929998
A_32_P930375	3.29e-01	1.79e-01	-1.368832	-5.3718641	-1.0909541	ERICH1-AS1	ERICH1 antisense RNA 1
A_24_P917595	3.29e-01	1.79e-01	-1.36873	-5.371995	-1.2929315		
A_32_P153361	3.29e-01	1.79e-01	-1.368709	-5.3720229	-0.8426396		
A_23_P74138	3.29e-01	1.79e-01	1.368628	-5.3721268	0.8011234	TAGLN2	transgelin 2
A_32_P216809	3.29e-01	1.79e-01	-1.368626	-5.3721295	-1.0309589		
A_23_P152906	3.29e-01	1.79e-01	-1.368483	-5.3723143	-1.1981295	ALOX12	arachidonate 12-lipoxygenase, 12S type
A_24_P941787	3.29e-01	1.79e-01	-1.368454	-5.3723509	-0.5959094	PRPF4B	pre-mRNA processing factor 4B
A_24_P248007	3.29e-01	1.79e-01	-1.368412	-5.372405	-1.1317953	ERVH-3	endogenous retrovirus group H member 3
A_23_P341418	3.29e-01	1.79e-01	1.368343	-5.3724947	0.5776511	ZDHHC20	zinc finger DHHC-type containing 20
A_32_P221569	3.29e-01	1.79e-01	-1.368294	-5.3725577	-1.0052373		
A_32_P87145	3.29e-01	1.79e-01	-1.368251	-5.3726135	-1.1201164	RUVBL1	RuvB like AAA ATPase 1
A_24_P478940	3.29e-01	1.79e-01	1.368244	-5.3726226	0.6214551		
A_24_P471719	3.29e-01	1.79e-01	-1.368153	-5.3727399	-1.0918961		
A_24_P346967	3.29e-01	1.79e-01	-1.36814	-5.3727571	-0.9383947		
A_24_P388322	3.29e-01	1.79e-01	-1.368084	-5.3728287	-0.607269	COLEC11	collectin subfamily member 11
A_23_P127533	3.29e-01	1.79e-01	1.36807	-5.3728473	0.5301263	DCUN1D5	defective in cullin neddylation 1 domain containing 5
A_24_P99145	3.29e-01	1.79e-01	-1.367872	-5.3731019	-1.2516643		
A_23_P63953	3.29e-01	1.79e-01	1.367869	-5.3731061	0.9119972		
A_24_P883577	3.29e-01	1.79e-01	-1.36781	-5.3731828	-0.9041443		
A_24_P192209	3.29e-01	1.79e-01	1.367757	-5.3732505	0.5813507	ZNF92	zinc finger protein 92
A_23_P94819	3.29e-01	1.79e-01	-1.367742	-5.3732702	-0.3197655	RPH3AL	rabphilin 3A-like (without C2 domains)
A_32_P6045	3.29e-01	1.79e-01	-1.367576	-5.3734839	-0.8440979		
A_24_P230767	3.29e-01	1.79e-01	-1.367381	-5.3737351	-1.1132281		
A_23_P164415	3.29e-01	1.79e-01	-1.367299	-5.3738412	-0.8405252	CCDC40	coiled-coil domain containing 40
A_23_P135755	3.29e-01	1.80e-01	-1.367239	-5.3739181	-0.7924854	CXCR2	C-X-C motif chemokine receptor 2
A_24_P281194	3.29e-01	1.80e-01	-1.367195	-5.3739755	-0.5894849	TRIM72	tripartite motif containing 72
A_24_P19828	3.29e-01	1.80e-01	1.36717	-5.3740068	0.5661974	TOE1	target of EGR1, member 1 (nuclear)
A_23_P14667	3.29e-01	1.80e-01	-1.367026	-5.3741936	-0.8227084	SLC28A1	solute carrier family 28 member 1
A_24_P83968	3.29e-01	1.80e-01	1.366997	-5.3742302	0.8144671		
